Day	Month	Year	Tmin(C)	Tmax(C)	Prcp(mm)	Et0(mm)
22	7	2020	21.51299438	33.60900269	0	6.7
23	7	2020	22.06398926	34.04799805	0	6.7
24	7	2020	21.45800171	33.60601196	0	6.7
25	7	2020	20.21499023	33.29900513	0	6.8
26	7	2020	21.17501221	32.94500122	0	6.5
27	7	2020	19.33699951	31.58199463	0	6.4
28	7	2020	18.99898682	31.29000244	0	6.4
29	7	2020	18.77800903	31.63201294	0	6.5
30	7	2020	18.67699585	31.21999512	0	6.4
31	7	2020	18.57601318	31.21300659	0	6.4
1	8	2020	19.5670105	31.59301147	0	6.3
2	8	2020	18.99199829	31.40300903	0	6.4
3	8	2020	17.88100586	31.89998779	0	6.7
4	8	2020	19.77599487	32.09099731	0	6.4
5	8	2020	21.68401489	34.45198975	0	6.8
6	8	2020	23.34200439	34.68200073	0	6.6
7	8	2020	23.33498535	35.0079895	0	6.6
8	8	2020	22.18898926	32.20699463	0	6
9	8	2020	20.72399292	32.09798584	0	6.2
10	8	2020	20.75899658	33.46199951	0	6.6
11	8	2020	20.38201294	31.96999512	0	6.2
12	8	2020	20.68499146	32.96099243	0	6.4
13	8	2020	23.38900146	35.84700928	0	6.8
14	8	2020	21.30700073	31.15801392	0	5.8
15	8	2020	19.96300659	29.89598999	0	5.6
16	8	2020	20.17998657	28.9710022	0	5.3
17	8	2020	20.79400024	26.05001221	0	4.3
18	8	2020	18.59899292	26.8460022	0	5
19	8	2020	17.04500732	24.21700439	0	4.5
20	8	2020	17.02599487	28.24099121	0	5.6
21	8	2020	18.18401489	24.49199829	0	4.4
22	8	2020	16.51299438	28.64501343	0	5.7
23	8	2020	18.8829895	31.21999512	0	6.1
24	8	2020	20.40999756	27.56499634	0	4.8
25	8	2020	17.39501343	29.55800781	0	5.8
26	8	2020	16.57900391	26.88500366	0	5.2
27	8	2020	15.61998901	26.13201294	0	5.2
28	8	2020	15.7210022	26.73000488	0	5.3
29	8	2020	15.49599609	27.0289856	0	5.4
30	8	2020	14.69899902	27.7789856	0	5.7
31	8	2020	15.04100952	32.86800537	0	6.9
1	9	2020	16.24099121	27.31600342	0	5.3
2	9	2020	14.04699097	26.9710022	0	5.5
3	9	2020	15.52300415	24.96199951	0	4.8
4	9	2020	13.36699829	25.73198853	0	5.2
5	9	2020	15.12600098	26.4460083	0	5.2
6	9	2020	15.17299805	26.86199341	0	5.3
7	9	2020	14.53600464	26.99001465	0	5.4
8	9	2020	17.33699951	25.52199707	0	4.6
9	9	2020	15.3789917	26.16698608	0	5
10	9	2020	15.12999878	27.30901489	0	5.3
11	9	2020	15.64299927	28.78499756	0	5.6
12	9	2020	17.43401489	34.64699707	0	6.7
13	9	2020	17.21300659	26.99401245	0	4.9
14	9	2020	15.0289856	25.96499023	0	4.9
15	9	2020	12.87301025	26.11199341	0	5.2
16	9	2020	13.68099365	29.30901489	0	5.8
17	9	2020	15.79900513	30.41201172	0	5.8
18	9	2020	17.77999268	35.66399536	0	6.8
19	9	2020	16.67998657	27.44500122	0	5
20	9	2020	14.70699463	26.05401001	0	4.9
21	9	2020	16.72701416	35.46199951	0	6.8
22	9	2020	18.15700684	30.92501221	0	5.5
23	9	2020	19.45800171	38.23198853	0	7.1
24	9	2020	15.84899292	26.55498657	0	4.8
25	9	2020	13.8210083	26.28301392	0	5
26	9	2020	14.225	29.36400757	0	5.6
27	9	2020	15.33999023	31.37200317	0	5.9
28	9	2020	14.86599121	24.52300415	0	4.4
29	9	2020	13.35100708	24.74498901	0	4.6
30	9	2020	12.86998901	24.40300903	0	4.6
1	10	2020	12.80001221	24.49599609	0	4.6
2	10	2020	13.39800415	23.86699829	0	4.4
3	10	2020	13.01299438	23.82399902	0	4.4
4	10	2020	12.05800781	23.91698608	0	4.5
5	10	2020	11.40499268	24.99300537	0	4.7
6	10	2020	14.39598999	28.42699585	0	5.1
7	10	2020	15.05999146	30.23000488	0	5.4
8	10	2020	15.76699219	30.59899292	0	5.4
9	10	2020	13.67400513	23.99498901	0	4.2
10	10	2020	11.475	22.44100342	0	4.1
11	10	2020	11.20699463	21.6880127	0	4
12	10	2020	10.88799438	24.02199707	0	4.4
13	10	2020	11.72701416	23.92901001	0	4.3
14	10	2020	13.8869873	20.86000977	0	3.5
15	10	2020	12.55098877	21.59099731	0	3.8
16	10	2020	10.08001099	20.73198853	0	3.8
17	10	2020	7.64901123	20.27700195	0	4
18	10	2020	7.990014648	22.39098511	0	4.3
19	10	2020	11.79699097	21.99498901	0	3.9
20	10	2020	9.353997803	20.46801147	0	3.8
21	10	2020	8.797998047	20.76299438	0	3.9
22	10	2020	9.412011719	21.54000244	0	4
23	10	2020	10.83400879	21.74599609	0	3.8
24	10	2020	10.35201416	21.42000732	0	3.8
25	10	2020	10.48400269	20.84499512	0	3.7
26	10	2020	9.575006104	20.02098999	0	3.6
27	10	2020	9.09798584	20.63900146	0	3.7
28	10	2020	10.10799561	22.93499146	0	4
29	10	2020	11.36998901	25.66201172	0	4.4
30	10	2020	11.21898804	16.29198608	0	2.8
31	10	2020	8.752008057	16.05901489	0	3
1	11	2020	9.377008057	13.86000977	0	2.6
2	11	2020	8.97701416	17.14998779	0	3.1
3	11	2020	8.394006348	16.18300781	0	3
4	11	2020	7.722009277	16.15599976	0	3.1
5	11	2020	5.80300293	17.54699097	0	3.4
6	11	2020	9.571008301	18.1329895	0	3.2
7	11	2020	7.986993408	17.46099243	0	3.2
8	11	2020	11.05498657	20.48299561	0	3.4
9	11	2020	10.26299438	15.91900024	0	2.7
10	11	2020	7.171014404	15.87200317	0	3
11	11	2020	5.403009033	17.71801147	0	3.4
12	11	2020	5.861993408	19.55498657	0	3.6
13	11	2020	7.547998047	16.37700806	0	3
14	11	2020	7.986993408	13.39000854	0	2.6
15	11	2020	6.615014648	13.80999146	0	2.7
16	11	2020	4.27300415	14.83498535	0	3
17	11	2020	9.046533466	15.76000366	0	2.8
18	11	2020	4.42800293	16.90999756	0.03	3.2
19	11	2020	5.92800293	17.63601074	0.09	3.2
20	11	2020	4.524987793	16.83199463	0.07	3.2
21	11	2020	9.153528095	16.90200195	0.15	2.9
22	11	2020	5.107995605	18.97200928	0.02	3.5
23	11	2020	7.256005859	16.50600586	0	3
24	11	2020	6.323999023	14.42299805	0.09	2.7
25	11	2020	6.514001465	16.08999023	0	2.9
26	11	2020	7.015008545	15.25899658	0.03	2.8
27	11	2020	7.209985352	16.59899292	0.11	3
28	11	2020	4.813012695	17.31398926	0.04	3.2
29	11	2020	4.22600708	19.20900879	0.01	3.5
30	11	2020	6.016992188	20.54900513	0.01	3.5
1	12	2020	6.323999023	14.20198975	0.12	2.7
2	12	2020	4.490014648	13.42901001	0.27	2.7
3	12	2020	6.288995361	11.27700195	0.03	2.3
4	12	2020	5.003015137	13.9460083	0.16	2.7
5	12	2020	4.541009521	17.85	0.03	3.2
6	12	2020	9.209985352	15.95800171	0.09	2.7
7	12	2020	8.254998779	12.48900757	0.57	2.3
8	12	2020	5.787988281	14.60201416	0.2	2.7
9	12	2020	7.362542988	14.67199097	0.14	2.6
10	12	2020	5.655999756	14.49300537	0.18	2.7
11	12	2020	7.358545185	14.35	0	2.6
12	12	2020	6.437524677	15.91100464	0	2.8
13	12	2020	5.996545673	18.77001343	0	3.2
14	12	2020	7.64901123	22.23101196	0	3.6
15	12	2020	7.314996338	17.30599365	0.61	3
16	12	2020	5.407006836	17.74099121	0.03	3.1
17	12	2020	5.158990479	19.52001343	0.04	3.4
18	12	2020	7.585992432	20.08300171	0	3.3
19	12	2020	7.80401001	23.0119873	0	3.7
20	12	2020	13.23900757	24.27498779	0	3.5
21	12	2020	11.49801025	21.49700317	6.27	3.2
22	12	2020	11.86000977	26.01500854	0.08	3.9
23	12	2020	14.5670105	23.64901123	0	3.3
24	12	2020	12.81899414	20.90300903	0.12	3
25	12	2020	11.58001099	17.92000732	0.15	2.7
26	12	2020	9.972009277	16.09398804	1.18	2.6
27	12	2020	7.869989014	19.51598511	0.74	3.2
28	12	2020	10.13100586	23.12099609	0.04	3.6
29	12	2020	13.03701172	22.40200195	0	3.3
30	12	2020	11.2499939	22.92699585	0	3.5
31	12	2020	8.907006836	20.96898804	0	3.4
1	1	2021	8.603997803	22.36400757	0	3.6
2	1	2021	10.16201172	23.53701172	0.01	3.6
3	1	2021	9.72298584	27.05199585	0	4.2
4	1	2021	13.98800049	28.3460022	0	4.1
5	1	2021	12.20900879	27.84499512	0	4.2
6	1	2021	12.45400391	28.41201172	0	4.3
7	1	2021	12.24801025	23.9210144	0.08	3.6
8	1	2021	9.424005127	23.38900146	0.11	3.7
9	1	2021	9.300012207	28.39998779	0	4.5
10	1	2021	12.57399902	32.79799805	0	5
11	1	2021	11.59499512	19.99001465	0	3.1
12	1	2021	8.778985596	18.66500244	0.09	3.1
13	1	2021	7.027001953	22.78701172	0	3.8
14	1	2021	14.20198975	30.40899048	0	4.5
15	1	2021	12.36098633	22.53798828	0.05	3.4
16	1	2021	9.753991699	20.08699951	0.29	3.3
17	1	2021	9.533013916	22.99300537	0.03	3.7
18	1	2021	10.35601196	25.64598999	0.01	4.1
19	1	2021	11.77001343	24.97799072	0.03	3.9
20	1	2021	9.843011475	24.24801025	0.04	3.9
21	1	2021	11.27700195	25.30001221	0.02	4
22	1	2021	11.60698853	26.39998779	0.01	4.2
23	1	2021	12.2289978	29.95800171	0	4.8
24	1	2021	9.998986816	18.62301025	0	3.1
25	1	2021	8.126000977	19.8539978	0	3.5
26	1	2021	10.02199707	20.9380127	0	3.5
27	1	2021	7.115991211	20.4210144	0	3.6
28	1	2021	9.905999756	23.57198486	0	3.9
29	1	2021	11.21898804	24.11599121	0	3.9
30	1	2021	8.930993652	20.28499756	0	3.5
31	1	2021	8.290002441	21.14800415	0	3.7
1	2	2021	7.834985352	18.2539917	0	3.3
2	2	2021	8.188989258	21.02300415	0	3.7
3	2	2021	9.265008545	25.4789978	0	4.4
4	2	2021	10.3170105	30.48198853	0	5.2
5	2	2021	12.96700439	33.18999634	0	5.5
6	2	2021	10.81499634	24.55401001	0	4.2
7	2	2021	8.766992188	21.13201294	0	3.8
8	2	2021	8.670007324	23.21401367	0	4.1
9	2	2021	10.73299561	26.35299072	0	4.6
10	2	2021	12.96700439	30.02401123	0	5
11	2	2021	16.36199341	35.45900879	0.34	5.8
12	2	2021	12.88900146	32.82900391	0	5.6
13	2	2021	9.420007324	23.25301514	0	4.2
14	2	2021	11.51400146	26.11998901	0.04	4.5
15	2	2021	12.07299194	29.02199707	0.03	5
16	2	2021	14.48598633	32.83300171	0	5.6
17	2	2021	15.00200806	25.49099121	0.02	4.2
18	2	2021	11.76598511	21.83098755	0	3.8
19	2	2021	9.234002686	22.3749939	0.93	4.2
20	2	2021	10.30199585	26.39199219	0.46	4.8
21	2	2021	11.8170105	29.45299683	0	5.3
22	2	2021	12.57399902	27.67400513	0	4.9
23	2	2021	11.33901367	23.50200806	0	4.3
24	2	2021	9.132989502	26.08498535	0	4.9
25	2	2021	12.74099121	25.32399902	0	4.5
26	2	2021	13.54900513	21.62200317	0	3.7
27	2	2021	13.11000977	22.30098877	0	3.9
28	2	2021	11.26900635	23.73101196	0	4.4
1	3	2021	11.92901001	32.17998657	0.21	6
2	3	2021	15.08800659	34.34398804	0	6.2
3	3	2021	12.86199341	21.59099731	0	3.9
4	3	2021	12.41500244	23.10900269	0	4.2
5	3	2021	11.73500977	21.71099243	0	4
6	3	2021	11.15999756	22.78301392	0.01	4.3
7	3	2021	9.113000488	21.19399414	2.97	4.2
8	3	2021	10.51900635	21.33800659	0.67	4.1
9	3	2021	10.30599365	21.98699341	0	4.3
10	3	2021	10.17800293	24.9039856	0	4.9
11	3	2021	11.18401489	26.13500366	0	5.1
12	3	2021	10.88100586	26.34499512	0	5.2
13	3	2021	10.34099731	27.1960083	0	5.4
14	3	2021	10.5039917	28.27599487	0	5.7
15	3	2021	10.82601318	29.67000732	0	6
16	3	2021	10.58901367	31.46898804	0	6.4
17	3	2021	14.54799805	30.17199097	0	5.8
18	3	2021	13.58800659	33.74498901	0.13	6.7
19	3	2021	13.78200684	25.20699463	5.65	4.8
20	3	2021	11.96401367	27.73598633	2.78	5.5
21	3	2021	16.42800293	38.72600708	0.24	7.6
22	3	2021	17.20900879	31.95900879	4.33	6
23	3	2021	14.57900391	26.9710022	0	5.2
24	3	2021	14.21700439	33.28301392	0.03	6.7
25	3	2021	18.56798706	41.72799072	0.02	8.2
26	3	2021	14.32198486	26.67199097	3.01	5.2
27	3	2021	12.69500122	26.8539978	0.19	5.4
28	3	2021	17.14299927	37.08199463	0.14	7.4
29	3	2021	15.67800293	28.01598511	0	5.4
30	3	2021	14.27999268	27.98800049	0	5.6
31	3	2021	14.6369873	26.65999756	0	5.2
1	4	2021	13.85601196	29.56899414	0	6
2	4	2021	14.90099487	30.05498657	0.07	6.1
3	4	2021	15.18099365	33.17400513	0.9	6.8
4	4	2021	17.59700928	35.37700806	1.06	7.1
5	4	2021	20.5960022	37.1249939	2.37	7.2
6	4	2021	22.46499023	38.85	1.33	7.4
7	4	2021	24.13100586	40.30700073	14.2	7.6
8	4	2021	19.30999146	34.92998657	19.48	6.8
9	4	2021	16.89800415	31.17800293	0	6.2
10	4	2021	15.96599731	31.54299316	0	6.4
11	4	2021	16.09798584	30.19899902	3.18	6.1
12	4	2021	16.81600342	37.42000732	1.22	7.9
13	4	2021	21.82698975	35.66399536	0	6.8
14	4	2021	17.74898682	30.31099854	0	6
15	4	2021	15.74001465	30.4789978	0	6.3
16	4	2021	15.96898804	32.42901001	0	6.8
17	4	2021	19.35299072	39.50600586	2.8	8.2
18	4	2021	21.29900513	31.03798828	0.02	5.6
19	4	2021	18.64998779	29.57299194	0.38	5.7
20	4	2021	18.95699463	28.4039856	0.09	5.3
21	4	2021	16.95998535	30.95598755	8.73	6.4
22	4	2021	16.64199219	28.79299316	0	5.8
23	4	2021	15.03301392	28.90499268	0	6.1
24	4	2021	15.68999634	30.20299683	0.01	6.4
25	4	2021	16.77401123	30.86699829	0.05	6.4
26	4	2021	15.9380127	32.52599487	0.26	7
27	4	2021	16.99498901	33.24001465	0.16	7
28	4	2021	16.66900024	32.16399536	0.42	6.8
29	4	2021	16.70800171	32.71199951	3	7
30	4	2021	17.16600952	31.64000854	7.02	6.6
1	5	2021	16.89000854	33.58999023	11.4	7.2
2	5	2021	18.64598999	34.44500122	0	7.2
3	5	2021	19.08498535	34.45598755	0	7.2
4	5	2021	19.99801025	33.37301025	0	6.7
5	5	2021	18.8789917	36.9460083	0	7.9
6	5	2021	21.03499756	39.44399414	0	8.3
7	5	2021	24.96199951	34.64699707	0	6.2
8	5	2021	22.60799561	35.43499146	0	7
9	5	2021	19.68300781	34.58800659	1.11	7.2
10	5	2021	19.08098755	35.61400757	0.58	7.6
11	5	2021	20.67000732	36.16600952	0	7.5
12	5	2021	22.76799927	38.93499146	0	8
13	5	2021	24.96199951	39.59200439	0	7.9
14	5	2021	23.77401123	38.17800293	0	7.7
15	5	2021	22.16201172	37.64901123	0.56	7.7
16	5	2021	23.88201294	38.78399048	1.18	7.9
17	5	2021	23.64901123	37.78200684	0	7.6
18	5	2021	21.28798828	36.65099487	0.01	7.6
19	5	2021	22.23900757	38.46898804	0	8.1
20	5	2021	23.5289856	36.70198975	0	7.3
21	5	2021	22.75200806	34.91100464	0	6.9
22	5	2021	20.91100464	34.45598755	0	7.1
23	5	2021	20.17299805	35.47399292	0	7.5
24	5	2021	20.96099243	35.93599854	0	7.5
25	5	2021	20.9500061	35.68401489	0	7.4
26	5	2021	21.23699341	36.60500488	0	7.7
27	5	2021	21.07399902	34.74801025	0.3	7.1
28	5	2021	19.8539978	34.42901001	0.17	7.3
29	5	2021	20.06398926	37.67299805	0.02	8.2
30	5	2021	21.6329895	39.66900024	0	8.6
31	5	2021	22.80599365	39.21099243	0	8.3
1	6	2021	22.26299438	37.79299316	0	7.9
2	6	2021	22.1960083	36.54198608	0	7.5
3	6	2021	24.07698975	35.09700928	0	6.8
4	6	2021	22.67000732	35.10100708	0	7
5	6	2021	21.9789978	33.65200195	0	6.7
6	6	2021	19.95501099	35.09301147	0	7.5
7	6	2021	21.08599243	36.9039856	0	7.8
8	6	2021	20.83300171	36.83400879	0	7.9
9	6	2021	20.89098511	39.50200806	0	8.7
10	6	2021	22.42998657	40.71099243	0	8.8
11	6	2021	23.475	39.50600586	0	8.3
12	6	2021	23.38900146	39.63500366	0	8.3
13	6	2021	23.7499939	40.11998901	0	8.4
14	6	2021	23.53301392	39.49898682	0	8.3
15	6	2021	22.5460144	37.56398926	0	7.9
16	6	2021	21.6249939	37.1369873	0	7.8
17	6	2021	23.08599243	37.0119873	0	7.6
18	6	2021	24.41100464	38.76000366	0	7.9
19	6	2021	24.83800659	39.59200439	0	8.1
20	6	2021	24.85	38.85799561	0	7.9
21	6	2021	24.49599609	40.59798584	0	8.5
22	6	2021	24.97399292	42.76900635	0	9.1
23	6	2021	24.96999512	43.55001221	0	9.3
24	6	2021	25.33901367	40.24401245	0	8.2
25	6	2021	23.96401367	39.21898804	0	8.1
26	6	2021	24.29799805	38.83400879	0	7.9
27	6	2021	24.03798828	37.41600952	0	7.5
28	6	2021	22.01799927	37.27999268	0	7.8
29	6	2021	22.26299438	37.85500488	0	8
30	6	2021	22.56200562	38.66698608	0	8.2
1	7	2021	22.96599731	39.49898682	0	8.3
2	7	2021	23.58699951	39.5960022	0	8.3
3	7	2021	22.58901367	38.81099854	0	8.2
4	7	2021	22.42199097	38.22799072	0	8
5	7	2021	22.67800293	39.20299683	0	8.3
6	7	2021	22.79100952	39.40099487	0	8.3
7	7	2021	22.63201294	40.23699341	0	8.6
8	7	2021	23.1289917	42.25301514	0	9.2
9	7	2021	25.28499756	44.11699829	0	9.4
10	7	2021	26.08098755	44.1369873	0	9.3
11	7	2021	25.95699463	42.37700806	0	8.7
12	7	2021	23.73500977	42.86699829	0	9.2
13	7	2021	25.03200684	43.21199951	0	9.1
14	7	2021	24.98198853	40.61699829	0	8.3
15	7	2021	23.91698608	35.83901367	0	7
16	7	2021	21.94799194	32.96499023	0	6.5
17	7	2021	21.07799683	32.89098511	0	6.6
18	7	2021	21.5710083	34.18401489	0	6.9
19	7	2021	20.79000244	34.70900879	0	7.1
20	7	2021	20.58400879	35.41600952	0	7.4
21	7	2021	20.43700562	35.66100464	0	7.5
22	7	2021	21.47799072	36.39901123	0	7.5
23	7	2021	22.04500732	36.69799194	0	7.5
24	7	2021	22.61199341	37.00899658	0	7.5
25	7	2021	22.12700806	36.43700562	0	7.4
26	7	2021	21.37301025	35.84700928	0	7.3
27	7	2021	20.44799194	35.79299316	0	7.5
28	7	2021	21.90499268	33.5630127	0	6.6
29	7	2021	20.52999268	32.51400146	0	6.5
30	7	2021	21.15899048	33.30300293	0	6.6
31	7	2021	20.91500244	33.68700562	0	6.7
1	8	2021	20.84499512	33.4500061	0	6.7
2	8	2021	19.8539978	32.32000122	0	6.5
3	8	2021	20.53399048	33.70699463	0	6.8
4	8	2021	21.67199097	34.3749939	0	6.8
5	8	2021	21.24898682	34.59200439	0	6.9
6	8	2021	19.98198853	34.90300903	0	7.2
7	8	2021	19.82698975	35.09700928	0	7.2
8	8	2021	20.46801147	35.14000854	0	7.1
9	8	2021	20.98800049	36.52700195	0	7.4
10	8	2021	20.95299683	38.79198608	0	8.1
11	8	2021	22.92699585	39.42901001	0	8
12	8	2021	21.6880127	38.17800293	0	7.8
13	8	2021	21.0039917	37.4789978	0	7.7
14	8	2021	21.2289978	34.27001343	0	6.7
15	8	2021	20.17699585	33.13601074	0	6.5
16	8	2021	19.53899536	32.34700928	0	6.4
17	8	2021	18.31600342	31.97399292	0	6.5
18	8	2021	17.77999268	31.56200562	0	6.4
19	8	2021	19.12801514	31.99700317	0	6.3
20	8	2021	20.75499878	29.58901367	0	5.3
21	8	2021	18.75100098	28.92901001	0	5.5
22	8	2021	16.7000061	28.19399414	0	5.6
23	8	2021	17.17400513	29.7210022	0	5.9
24	8	2021	16.47399292	30.17598877	0	6.1
25	8	2021	18.37801514	30.18700562	0	5.8
26	8	2021	17.13500366	29.14199219	0	5.7
27	8	2021	18.26900635	29.01400146	0	5.5
28	8	2021	17.28200684	32.29699097	0	6.5
29	8	2021	20.05999146	34.84499512	0	6.8
30	8	2021	19.30599365	34.39800415	0	6.7
31	8	2021	19.04198608	34.06398926	0	6.7
1	9	2021	22.6	34.1	0	6
2	9	2021	21.8	34.3	0	3.1
3	9	2021	22	34.3	0	2.7
4	9	2021	21.2	33.5	0	2.4
5	9	2021	23	33.2	0	2.6
6	9	2021	21.7	33.6	0	2.7
7	9	2021	21.7	33.7	0	2.3
8	9	2021	22.7	37.9	0	2.5
9	9	2021	23	34.1	0	2.6
10	9	2021	21.3	32.7	0	2.5
11	9	2021	21.5	31.4	0	2.5
12	9	2021	21.2	33	0	2.2
13	9	2021	23.9	40.8	0	2.9
14	9	2021	22.5	37.7	0	2.3
15	9	2021	22.8	33	0	2.5
16	9	2021	22	31.7	0	2.2
17	9	2021	20.9	31.8	0	2.5
18	9	2021	20.6	32	0	2.6
19	9	2021	20.4	33.4	0	2.8
20	9	2021	22.1	35.6	0	2.8
21	9	2021	22.4	35.6	0	2.8
22	9	2021	22.2	34.9	0	2.9
23	9	2021	21.3	34.3	0	2.4
24	9	2021	19.7	29.3	0	2
25	9	2021	23.3	34.9	0	2.8
26	9	2021	19	29.7	0	2.1
27	9	2021	19.2	29.8	0	2.2
28	9	2021	19.7	31.2	0	1.8
29	9	2021	19.4	31.7	0	2
30	9	2021	20.9	31.3	0	2.2
1	10	2021	19.5	30	0	2.2
2	10	2021	18.3	29.1	0	2
3	10	2021	19.4	28.9	0	2.2
4	10	2021	18.4	29.2	0	2.1
5	10	2021	17.7	32.9	0	2.1
6	10	2021	17.9	29	0	2
7	10	2021	17.5	29	0	2
8	10	2021	18.6	29.2	0	2.2
9	10	2021	18.3	29.7	0	2.4
10	10	2021	18.5	30.9	0	2.6
11	10	2021	19.1	31.1	0	2.1
12	10	2021	19.8	31.7	0	2.5
13	10	2021	19.7	31.4	0	2.2
14	10	2021	20.3	31.4	0	2.3
15	10	2021	19.7	32	0	1.9
16	10	2021	21.7	33.2	0	1.8
17	10	2021	20.7	29.4	0	1.7
18	10	2021	18.1	27.3	0	1.7
19	10	2021	17.8	27.1	0	1.7
20	10	2021	17.5	26.7	0	1.8
21	10	2021	16.8	26.4	0	1.6
22	10	2021	16.6	27.1	0	1.9
23	10	2021	17.1	26.2	0	1.7
24	10	2021	15.8	25.7	0	1.6
25	10	2021	16.2	26.5	0	1.6
26	10	2021	16.6	27.4	0	1.8
27	10	2021	17.6	29.4	0	1.8
28	10	2021	18.7	32.9	0	1.4
29	10	2021	18.9	28.6	0	1.4
30	10	2021	20.3	29.8	0.6	1.3
31	10	2021	19.9	30.7	0	1.8
1	11	2021	19.3	30.7	0	2
2	11	2021	18.5	27.1	0	1.4
3	11	2021	19.1	28.6	0	1.5
4	11	2021	17.6	27.3	0	2
5	11	2021	17.5	26.7	0	1.9
6	11	2021	18.4	27.7	0	2
7	11	2021	18.8	28.1	0	1.4
8	11	2021	18.6	28.3	0	1.6
9	11	2021	18.2	28.1	0	1.5
10	11	2021	17.7	26.5	0	1.4
11	11	2021	16.7	24.3	0	1.6
12	11	2021	15.8	24.4	0	1.6
13	11	2021	15.8	26.1	0	1.4
14	11	2021	17	27.4	0	1.3
15	11	2021	17	26.4	0	1.2
16	11	2021	16.6	24.6	0	1
17	11	2021	16.4	26.8	0	1.2
18	11	2021	15.4	24.7	0	1.5
19	11	2021	15.2	23.7	0	1.4
20	11	2021	13.2	23.6	3.8	1.5
21	11	2021	13.1	20	7.2	1.1
22	11	2021	13.4	24.7	0	1
23	11	2021	15.2	23.2	0	1.1
24	11	2021	14.8	23.5	0	1.1
25	11	2021	15.4	24.3	0	1.1
26	11	2021	15.3	23.9	0	1.1
27	11	2021	14.5	26.1	0	1.1
28	11	2021	17.3	30.9	0	1.2
29	11	2021	18.8	31.9	0	1.1
30	11	2021	17	28.6	0	1.4
1	12	2021	15	22.8	0	1.4
2	12	2021	13.5	21	0	1
3	12	2021	12.4	21.2	0	1.1
4	12	2021	11.9	22.3	0	0.9
5	12	2021	12.5	19.9	0	1.6
6	12	2021	12.5	21.8	0	0.8
7	12	2021	12.8	21.2	0	0.8
8	12	2021	11.1	18.4	0	2
9	12	2021	11.4	21.8	0	1
10	12	2021	11.8	23	0	1.2
11	12	2021	9.7	22.6	0	0.9
12	12	2021	12.6	19.4	0	0.7
13	12	2021	15.2	20.7	0	0.8
14	12	2021	11.6	20.5	0	1.3
15	12	2021	9.2	19.6	0	1.1
16	12	2021	9.9	20.2	0	1
17	12	2021	11.1	18.9	0	1.1
18	12	2021	8.9	19.2	0	1
19	12	2021	10.9	19.2	0.4	0.9
20	12	2021	7.1	14.4	6.6	1
21	12	2021	8	18.9	0	0.9
22	12	2021	8.8	19.4	0	0.9
23	12	2021	8.3	16.6	0	0.7
24	12	2021	10	16.9	0	0.8
25	12	2021	9.2	17.9	0	0.8
26	12	2021	8.5	18.1	0	0.9
27	12	2021	9.8	19.4	0	0.9
28	12	2021	11.9	20.2	0	1
29	12	2021	8.6	21.5	0	0.8
30	12	2021	12.9	18.4	0.6	0.8
31	12	2021	11.2	15.6	5.2	0.6
1	1	2022	4.326989746	17.93099365	0	3.2
2	1	2022	5.368005371	20.48000488	0	3.5
3	1	2022	7.10100708	22.87600098	0	3.8
4	1	2022	7.761010742	24.55800781	0	4
5	1	2022	8.335992432	25.59899292	0	4.1
6	1	2022	11.89098511	29.27401123	0	4.4
7	1	2022	10.60900269	26.75701294	0	4.2
8	1	2022	9.586999512	19.86599121	0	3.2
9	1	2022	7.330010986	17.76400146	0	3.1
10	1	2022	6.071008301	21.0079895	0	3.6
11	1	2022	7.873986816	23.24099121	0	3.8
12	1	2022	9.236993408	26.43099365	0	4.2
13	1	2022	10.98900757	26.85	0	4.2
14	1	2022	13.30498657	28.48198853	0	4.3
15	1	2022	10.34099731	18.23000488	0	3
16	1	2022	8.860986328	16.62600098	0	2.9
17	1	2022	6.455987549	16.0119873	0	3
18	1	2022	4.206994629	18.57601318	0	3.5
19	1	2022	8.541986084	25.01699219	0	4.1
20	1	2022	12.71801147	28.21401367	0	4.4
21	1	2022	10.68999634	21.79299316	0	3.5
22	1	2022	8.860986328	20.48299561	0	3.5
23	1	2022	10.86098633	23.63399658	0	3.8
24	1	2022	9.516992188	21.96700439	0	3.7
25	1	2022	12.11199341	26.64400635	0	4.2
26	1	2022	14.7539917	26.48500977	0	4
27	1	2022	13.52199707	25.93700562	0	4
28	1	2022	17.47298584	36.60100708	0	5.6
29	1	2022	14.27599487	25.05901489	0	3.8
30	1	2022	13.47600708	22.85299072	0	3.6
31	1	2022	11.98400269	20.30901489	0	3.3
1	2	2022	10.24001465	19.58199463	0	3.3
2	2	2022	8.106988525	21.69500122	0	3.8
3	2	2022	9.152001953	24.98198853	0	4.3
4	2	2022	12.93200073	28.80001221	0	4.7
5	2	2022	12.51598511	20.79000244	0	3.4
6	2	2022	9.72701416	24.26699219	0	4.2
7	2	2022	13.55300293	30.07399902	0	4.9
8	2	2022	15.22799072	27.27001343	0	4.3
9	2	2022	11.48699341	20.62301025	0	3.5
10	2	2022	8.97701416	21.87398682	0	3.9
11	2	2022	12.43099365	30.24199829	0	5.1
12	2	2022	16.38500366	35.33400879	0	5.8
13	2	2022	12.84200439	32.40499268	0	5.6
14	2	2022	9.257012939	18.8250061	0	3.5
15	2	2022	6.829003906	21.58699951	0	4.1
16	2	2022	11.50600586	25.46700439	0	4.5
17	2	2022	10.89598999	25.45198975	0	4.5
18	2	2022	11.39299927	27.82900391	0	4.9
